title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
Full Body 1,"20 Jul 2023, 11:47","20 Jul 2023, 12:41",,Shrug (Dumbbell),,,1,normal,40,12,,,
Full Body 1,"20 Jul 2023, 11:47","20 Jul 2023, 12:41",,Shrug (Dumbbell),,,2,normal,40,12,,,
Full Body 3,"8 Jul 2023, 10:51","8 Jul 2023, 11:41",,Shrug (Dumbbell),,,0,normal,30,20,,,
"Day 5 - Shoulders, Traps and Forearms","7 Apr 2023, 16:48","7 Apr 2023, 17:42",,Shrug (Dumbbell),,,0,normal,50,10,,,
"Day 5 - Shoulders, Traps and Forearms","7 Apr 2023, 16:48","7 Apr 2023, 17:42",,Shrug (Dumbbell),,,1,normal,50,13,,,
"Day 5 - Shoulders, Traps and Forearms","7 Apr 2023, 16:48","7 Apr 2023, 17:42",,Shrug (Dumbbell),,,2,normal,50,15,,,
"Hombros, core","6 Jan 2023, 19:26","6 Jan 2023, 19:55",,Shrug (Dumbbell),,,0,normal,50,13,,,
"Hombros, core","6 Jan 2023, 19:26","6 Jan 2023, 19:55",,Shrug (Dumbbell),,,1,normal,50,13,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Bicep Curl (Barbell),,,0,normal,50,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Bicep Curl (Barbell),,,1,normal,50,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Bicep Curl (Barbell),,,2,normal,50,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Bicep Curl (Barbell),,,3,warmup,40,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Cross Body Hammer Curl,,,0,normal,28,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Cross Body Hammer Curl,,,1,normal,28,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Cross Body Hammer Curl,,,2,normal,28,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Triceps Rope Pushdown,,Con lazo,0,normal,60,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Triceps Rope Pushdown,,Con lazo,1,normal,120,12,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Triceps Rope Pushdown,,Con lazo,2,normal,120,12,,,
"Hombros, core","6 Jan 2023, 19:26","6 Jan 2023, 19:55",,Shrug (Dumbbell),,,2,normal,50,13,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Shrug (Dumbbell),,,0,normal,50,12,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Shrug (Dumbbell),,,1,normal,50,12,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Shrug (Dumbbell),,,2,normal,50,12,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Shrug (Dumbbell),,,0,normal,50,10,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Shrug (Dumbbell),,,1,normal,50,10,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Seated Wrist Extension (Barbell),,,0,normal,22,12,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Seated Wrist Extension (Barbell),,,1,normal,22,12,,,
Brazos,"5 Jan 2023, 16:53","5 Jan 2023, 17:40",,Seated Wrist Extension (Barbell),,,2,normal,22,12,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Deadlift (Barbell),,,0,normal,140,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Deadlift (Barbell),,,1,normal,140,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Deadlift (Barbell),,,2,normal,140,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Deadlift (Barbell),,,3,warmup,40,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Seated Cable Row,,50 por brazo,0,normal,200,8,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Seated Cable Row,,50 por brazo,1,normal,200,8,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Seated Cable Row,,50 por brazo,2,normal,200,8,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Lat Pulldown (Cable),,,0,normal,80,15,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Lat Pulldown (Cable),,,1,normal,120,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Lat Pulldown (Cable),,,2,normal,140,4,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Lat Pulldown (Cable),,,3,normal,40,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Bent Over Row (Barbell),,,0,normal,140,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Bent Over Row (Barbell),,,1,normal,140,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Bent Over Row (Barbell),,,2,normal,140,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Bent Over Row (Barbell),,,3,warmup,40,10,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Back Extension (Hyperextension),,,0,normal,0,15,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Back Extension (Hyperextension),,,1,normal,0,15,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Back Extension (Hyperextension),,,2,normal,0,15,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Pull Up,,Sin ayuda al principio,0,normal,0,9,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Pull Up,,Sin ayuda al principio,1,normal,0,8,,,
Espalda,"4 Jan 2023, 16:47","4 Jan 2023, 17:31",,Pull Up,,Sin ayuda al principio,2,normal,0,9,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Leg Press Horizontal (Machine),,,0,normal,170,11,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Leg Press Horizontal (Machine),,,1,normal,170,11,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Leg Press Horizontal (Machine),,,2,normal,170,12,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Lying Leg Curl (Machine),,,0,normal,100,12,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Lying Leg Curl (Machine),,,1,normal,130,10,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Lying Leg Curl (Machine),,,2,normal,150,8,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Leg Extension (Machine),,Empezar a separar piernas lurgo de 110,0,normal,180,12,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Leg Extension (Machine),,Empezar a separar piernas lurgo de 110,1,normal,180,10,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Leg Extension (Machine),,Empezar a separar piernas lurgo de 110,2,normal,220,8,,,
Piernas,"3 Jan 2023, 15:57","3 Jan 2023, 16:24",,Leg Extension (Machine),,Empezar a separar piernas lurgo de 110,3,normal,60,12,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Shrug (Dumbbell),,,2,normal,50,10,,,
"Hombros, core","4 Dec 2022, 16:26","4 Dec 2022, 16:52",,Shrug (Dumbbell),,,0,normal,50,8,,,
"Hombros, core","4 Dec 2022, 16:26","4 Dec 2022, 16:52",,Shrug (Dumbbell),,,1,normal,50,8,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Bench Press (Barbell),,,0,normal,210,10,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Bench Press (Barbell),,,1,normal,210,10,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Bench Press (Barbell),,,2,normal,210,8,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Bench Press (Barbell),,,3,warmup,40,10,,,
"Hombros, core","4 Dec 2022, 16:26","4 Dec 2022, 16:52",,Shrug (Dumbbell),,,2,normal,50,10,,,
"Hombros, core","26 Nov 2022, 11:56","26 Nov 2022, 12:24",,Shrug (Dumbbell),,,0,normal,44,12,,,
"Hombros, core","26 Nov 2022, 11:56","26 Nov 2022, 12:24",,Shrug (Dumbbell),,,1,normal,44,13,,,
"Hombros, core","26 Nov 2022, 11:56","26 Nov 2022, 12:24",,Shrug (Dumbbell),,,2,normal,44,15,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Butterfly (Pec Deck),,,0,normal,80,11,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Butterfly (Pec Deck),,,1,normal,100,10,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Butterfly (Pec Deck),,,2,normal,60,16,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Butterfly (Pec Deck),,,3,warmup,50,12,,,
"Hombros, core, piernas","19 Nov 2022, 16:20","19 Nov 2022, 16:58",,Shrug (Dumbbell),,,0,normal,50,10,,,
"Hombros, core, piernas","19 Nov 2022, 16:20","19 Nov 2022, 16:58",,Shrug (Dumbbell),,,1,normal,50,10,,,
"Hombros, core, piernas","19 Nov 2022, 16:20","19 Nov 2022, 16:58",,Shrug (Dumbbell),,,2,normal,50,12,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Push Up,,,0,normal,0,12,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Push Up,,,1,normal,0,12,,,
Pecho,"2 Jan 2023, 11:43","2 Jan 2023, 12:20",,Push Up,,,2,normal,0,12,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Overhead Press (Barbell),,,0,normal,90,10,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Overhead Press (Barbell),,,1,normal,90,10,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Overhead Press (Barbell),,,2,normal,90,10,,,
"Hombros, core, piernas","5 Nov 2022, 17:30","5 Nov 2022, 18:02",,Shrug (Dumbbell),,,0,normal,44,10,,,
"Hombros, core, piernas","5 Nov 2022, 17:30","5 Nov 2022, 18:02",,Shrug (Dumbbell),,,1,normal,44,10,,,
"Hombros, core, piernas","5 Nov 2022, 17:30","5 Nov 2022, 18:02",,Shrug (Dumbbell),,,2,normal,44,10,,,
"Hombros, core, piernas","28 Oct 2022, 16:50","28 Oct 2022, 17:23",,Shrug (Dumbbell),,,0,normal,50,6,,,
"Hombros, core, piernas","28 Oct 2022, 16:50","28 Oct 2022, 17:23",,Shrug (Dumbbell),,,1,normal,50,8,,,
"Hombros, core, piernas","28 Oct 2022, 16:50","28 Oct 2022, 17:23",,Shrug (Dumbbell),,,2,normal,50,7,,,
"Hombros, core, piernas","22 Oct 2022, 17:37","22 Oct 2022, 18:15",,Shrug (Dumbbell),,,0,normal,40,10,,,
"Hombros, core, piernas","22 Oct 2022, 17:37","22 Oct 2022, 18:15",,Shrug (Dumbbell),,,1,normal,40,10,,,
"Hombros, core, piernas","22 Oct 2022, 17:37","22 Oct 2022, 18:15",,Shrug (Dumbbell),,,2,normal,40,10,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Sit Up,,,0,normal,0,20,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Sit Up,,,1,normal,0,20,,,
"Hombros, core","30 Dec 2022, 17:43","30 Dec 2022, 18:17",,Sit Up,,,2,normal,0,20,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,EZ Bar Biceps Curl,,,0,normal,42,12,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,EZ Bar Biceps Curl,,,1,normal,42,12,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,EZ Bar Biceps Curl,,,2,normal,42,11,,,
Hombros y core,"15 Oct 2022, 16:40","15 Oct 2022, 17:18",,Shrug (Dumbbell),,,0,normal,36,8,,,
Hombros y core,"15 Oct 2022, 16:40","15 Oct 2022, 17:18",,Shrug (Dumbbell),,,1,normal,36,9,,,
Hombros y core,"15 Oct 2022, 16:40","15 Oct 2022, 17:18",,Shrug (Dumbbell),,,2,normal,36,8,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,Triceps Rope Pushdown,,,0,normal,120,10,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,Triceps Rope Pushdown,,,1,normal,120,10,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,Triceps Rope Pushdown,,,2,normal,120,10,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,Triceps Rope Pushdown,,,3,warmup,40,12,,,
Hombros y core,"8 Oct 2022, 18:15","8 Oct 2022, 18:42",,Shrug (Dumbbell),,,0,normal,28,10,,,
Hombros y core,"8 Oct 2022, 18:15","8 Oct 2022, 18:42",,Shrug (Dumbbell),,,1,normal,28,10,,,
Hombros y core,"8 Oct 2022, 18:15","8 Oct 2022, 18:42",,Shrug (Dumbbell),,,2,normal,28,10,,,
Hombros y core,"21 Sep 2022, 16:20","21 Sep 2022, 16:52",,Shrug (Dumbbell),,,0,normal,24,10,,,
Hombros y core,"21 Sep 2022, 16:20","21 Sep 2022, 16:52",,Shrug (Dumbbell),,,1,normal,24,10,,,
Hombros y core,"21 Sep 2022, 16:20","21 Sep 2022, 16:52",,Shrug (Dumbbell),,,2,normal,24,10,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,Seated Wrist Extension (Barbell),,,0,normal,22,12,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,Seated Wrist Extension (Barbell),,,1,normal,22,12,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,Seated Wrist Extension (Barbell),,,2,normal,22,12,,,
Brazos,"29 Dec 2022, 12:43","29 Dec 2022, 13:23",,Seated Wrist Extension (Barbell),,,3,warmup,10,12,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Deadlift (Barbell),,,0,normal,140,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Deadlift (Barbell),,,1,normal,140,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Deadlift (Barbell),,,2,normal,140,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Seated Cable Row,,46 cada brazo,0,normal,184,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Seated Cable Row,,46 cada brazo,1,normal,184,9,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Seated Cable Row,,46 cada brazo,2,normal,184,10,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Lat Pulldown (Cable),,,0,normal,140,6,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Lat Pulldown (Cable),,,1,normal,120,10,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Lat Pulldown (Cable),,,2,normal,120,10,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Lat Pulldown (Cable),,,3,warmup,40,10,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Bent Over Row (Barbell),,,0,normal,140,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Bent Over Row (Barbell),,,1,normal,140,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Bent Over Row (Barbell),,,2,normal,140,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Back Extension (Hyperextension),,,0,normal,0,12,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Back Extension (Hyperextension),,,1,normal,0,15,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Back Extension (Hyperextension),,,2,normal,0,17,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Pull Up,,,0,normal,0,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Pull Up,,,1,normal,0,8,,,
Espalda,"28 Dec 2022, 17:03","28 Dec 2022, 17:49",,Pull Up,,,2,normal,0,8,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Squat (Barbell),,,0,normal,120,8,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Squat (Barbell),,,1,normal,140,6,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Squat (Barbell),,,2,normal,140,4,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Squat (Barbell),,,3,warmup,80,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Leg Press Horizontal (Machine),,100 otro gym igual a 70,0,normal,120,12,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Leg Press Horizontal (Machine),,100 otro gym igual a 70,1,normal,140,12,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Leg Press Horizontal (Machine),,100 otro gym igual a 70,2,normal,160,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Leg Press Horizontal (Machine),,100 otro gym igual a 70,3,warmup,40,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Lying Leg Curl (Machine),,En máquina gym2 mejor,0,normal,160,7,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Lying Leg Curl (Machine),,En máquina gym2 mejor,1,normal,140,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Lying Leg Curl (Machine),,En máquina gym2 mejor,2,normal,120,12,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Lying Leg Curl (Machine),,En máquina gym2 mejor,3,warmup,60,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Leg Extension (Machine),,,0,normal,180,11,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Leg Extension (Machine),,,1,normal,180,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Leg Extension (Machine),,,2,normal,180,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Leg Extension (Machine),,,3,normal,40,12,,,
Hombros y core,"10 Sep 2022, 16:47","10 Sep 2022, 17:40",,Shrug (Dumbbell),,,0,normal,20,10,,,
Hombros y core,"10 Sep 2022, 16:47","10 Sep 2022, 17:40",,Shrug (Dumbbell),,,1,normal,20,10,,,
Hombros y core,"10 Sep 2022, 16:47","10 Sep 2022, 17:40",,Shrug (Dumbbell),,,2,normal,20,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Hip Adduction (Machine),,Primera vez (gym2),0,warmup,10,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Hip Adduction (Machine),,Primera vez (gym2),1,normal,30,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Hip Adduction (Machine),,Primera vez (gym2),2,normal,30,10,,,
Piernas,"27 Dec 2022, 16:35","27 Dec 2022, 17:26",,Hip Adduction (Machine),,Primera vez (gym2),3,normal,40,10,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Bench Press (Barbell),,,0,normal,105,8,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Bench Press (Barbell),,,1,normal,105,8,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Bench Press (Barbell),,,2,normal,105,8,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Bench Press (Barbell),,,3,warmup,25,10,,,
Home 1,"5 May 2024, 09:15","5 May 2024, 09:46",,Side Bend (Dumbbell),,,0,normal,18,15,,,
Home 1,"5 May 2024, 09:15","5 May 2024, 09:46",,Side Bend (Dumbbell),,,1,normal,18,15,,,
Home 1,"5 May 2024, 09:15","5 May 2024, 09:46",,Side Bend (Dumbbell),,,2,normal,18,15,,,
Home 1,"20 Mar 2024, 10:16","20 Mar 2024, 10:53",,Side Bend (Dumbbell),,,0,normal,20,10,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Butterfly (Pec Deck),,"Pisado, cuanto hacer?",0,normal,140,8,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Butterfly (Pec Deck),,"Pisado, cuanto hacer?",1,normal,120,10,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Butterfly (Pec Deck),,"Pisado, cuanto hacer?",2,normal,100,12,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Butterfly (Pec Deck),,"Pisado, cuanto hacer?",3,warmup,40,10,,,
Satélite,"12 Mar 2024, 09:37","12 Mar 2024, 10:09",,Side Bend (Dumbbell),,,0,normal,18,10,,,
Satélite,"12 Mar 2024, 09:37","12 Mar 2024, 10:09",,Side Bend (Dumbbell),,,1,normal,18,10,,,
Satélite,"12 Mar 2024, 09:37","12 Mar 2024, 10:09",,Side Bend (Dumbbell),,,2,normal,18,10,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Push Up,,,0,normal,0,16,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Push Up,,,1,normal,0,12,,,
Pecho,"26 Dec 2022, 16:16","26 Dec 2022, 16:52",,Push Up,,,2,normal,0,11,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Deadlift (Barbell),,,0,normal,130,10,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Deadlift (Barbell),,,1,normal,130,10,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Deadlift (Barbell),,,2,normal,130,10,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Seated Cable Row,,43 brazos separados (cada brazo),0,normal,172,8,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Seated Cable Row,,43 brazos separados (cada brazo),1,normal,172,8,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Seated Cable Row,,43 brazos separados (cada brazo),2,normal,172,8,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Seated Cable Row,,43 brazos separados (cada brazo),3,warmup,80,10,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Lat Pulldown (Cable),,Todavía complicado,0,normal,120,10,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Lat Pulldown (Cable),,Todavía complicado,1,normal,120,9,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Lat Pulldown (Cable),,Todavía complicado,2,normal,120,10,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Bent Over Row (Barbell),,,0,normal,130,10,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Bent Over Row (Barbell),,,1,normal,130,10,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Bent Over Row (Barbell),,,2,normal,130,9,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Back Extension (Hyperextension),,Sin peso,0,normal,0,12,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Back Extension (Hyperextension),,Sin peso,1,normal,0,15,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Back Extension (Hyperextension),,Sin peso,2,normal,0,20,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Pull Up,,,0,normal,0,8,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Pull Up,,,1,normal,0,6,,,
Espalda,"24 Dec 2022, 19:06","24 Dec 2022, 19:51",,Pull Up,,,2,normal,0,8,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Overhead Press (Barbell),,,0,normal,80,10,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Overhead Press (Barbell),,,1,normal,90,8,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Overhead Press (Barbell),,,2,normal,90,8,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Overhead Press (Barbell),,,3,warmup,40,10,,,
Afternoon workout 💪,"7 Mar 2024, 08:51","7 Mar 2024, 09:27",,Side Bend (Dumbbell),,,0,normal,18,10,,,
Afternoon workout 💪,"7 Mar 2024, 08:51","7 Mar 2024, 09:27",,Side Bend (Dumbbell),,,1,normal,18,10,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Single Arm Tricep Extension (Dumbbell),,A dos manos,0,normal,10,10,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Single Arm Tricep Extension (Dumbbell),,A dos manos,1,normal,10,10,,,
1. Chest Shoulders and Triceps,"19 May 2026, 16:30","19 May 2026, 17:13",,Single Arm Tricep Extension (Dumbbell),,A dos manos,2,normal,10,10,,,
Day 2 - Chest & Triceps,"2 Jul 2025, 18:03","2 Jul 2025, 19:14",,Single Arm Tricep Extension (Dumbbell),,,0,normal,8,8,,,
Day 2 - Chest & Triceps,"17 Jun 2025, 19:06","17 Jun 2025, 19:53",,Single Arm Tricep Extension (Dumbbell),,,0,normal,8,10,,,
Day 2 - Chest & Triceps,"17 Jun 2025, 19:06","17 Jun 2025, 19:53",,Single Arm Tricep Extension (Dumbbell),,,1,normal,8,8,,,
Day 2 - Chest & Triceps,"17 Jun 2025, 19:06","17 Jun 2025, 19:53",,Single Arm Tricep Extension (Dumbbell),,,2,normal,8,8,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Sit Up,,,0,normal,,20,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Sit Up,,,1,normal,,20,,,
"Hombros, core","23 Dec 2022, 12:04","23 Dec 2022, 12:36",,Sit Up,,,2,normal,,20,,,
Brazos,"22 Dec 2022, 17:10","22 Dec 2022, 17:49",,EZ Bar Biceps Curl,,,0,normal,20,10,,,
Brazos,"22 Dec 2022, 17:10","22 Dec 2022, 17:49",,EZ Bar Biceps Curl,,,1,normal,20,10,,,
Brazos,"22 Dec 2022, 17:10","22 Dec 2022, 17:49",,EZ Bar Biceps Curl,,,2,normal,20,10,,,
Home 2,"4 Apr 2024, 09:47","4 Apr 2024, 10:49",,Single Arm Tricep Extension (Dumbbell),,,0,normal,9,10,,,
Home 2,"4 Apr 2024, 09:47","4 Apr 2024, 10:49",,Single Arm Tricep Extension (Dumbbell),,,1,normal,9,10,,,
Home 2,"4 Apr 2024, 09:47","4 Apr 2024, 10:49",,Single Arm Tricep Extension (Dumbbell),,,2,normal,9,10,,,
Brazos,"22 Dec 2022, 17:10","22 Dec 2022, 17:49",,Triceps Rope Pushdown,,Con tubo,0,normal,60,8,,,
